address,city,districd,lat,lon,name,province,street,town
山西省晋中市和顺县东关戏台对面,晋中市,和顺县,37.33480773868841,113.57660568308691,和顺县台铃,山西省,,
山西省晋中市左权县辽山路9号,晋中市,左权县,37.088555147170815,113.38545184005775,左权县台铃,山西省,,
山西晋中榆次花园路19-21号,晋中市,榆次区,37.703940486801216,112.71450350211099,榆次县台铃,山西省,,
山西省晋中介休市新建西路,晋中市,介休市,37.03268640360337,111.92356319719394,介休市台铃,山西省,,
山西省晋中市灵石县静升镇文昌东路海钟车行,晋中市,灵石县,36.85336750127023,111.78561787596237,灵石县台铃,山西省,,
山西晋中灵石县南关镇,晋中市,灵石县,36.85336750127023,111.78561787596237,灵石县台铃,山西省,,
山西晋中寿阳县福田路,晋中市,寿阳县,37.9013076069566,113.18341017492547,寿阳县台铃,山西省,,
 山西省晋中市平遥县顺城路台铃电动车专卖店,晋中市,平遥县,37.195600690703,112.182455563814,平遥县台铃,山西省,,
