address,city,districd,lat,lon,name,province,street,town
江西赣州市寻乌县长宁镇岳家庄大道66号,赣州市,寻乌县,24.969446546780166,115.65351531535123,寻乌县台铃,江西省,,
江西赣州大余县新城镇新城大道543号,赣州市,大余县,25.40763729836687,114.36840663964537,大余县台铃,江西省,,
江西赣州兴国县城北街365号–368号,赣州市,兴国县,26.34388258824273,115.36955169119426,兴国县台铃,江西省,,
定南县历市镇贸易广场3号楼19-20号,赣州市,定南县,24.789783831845877,115.03456377510408,定南县台铃,江西省,,
江西省赣州市信丰县嘉定镇南山西路农机站旁富通车行,赣州市,信丰县,25.391975120013715,114.92952113897391,信丰县台铃,江西省,,
江西省赣州市大余县石桥下精品街,赣州市,大余县,25.40763729836687,114.36840663964537,大余县台铃,江西省,,
江西赣州南康区金赣大道台铃专卖店,赣州市,南康区,25.667052930560434,114.77153821508895,南康区台铃,江西省,,
江西赣州市安远县欣山镇九龙路256号,赣州市,安远县,25.14274343173196,115.40055913128577,安远县台铃,江西省,,
江西省赣州市黄金区翠湖山庄B2栋3号店,铁岭市,西丰县,42.603829250387804,125.02162364713685,黄金区台铃,辽宁省,,
江西省赣州市石城县琴江镇西华中路8号,赣州市,石城县,26.31897234678407,116.35259426977315,石城县台铃,江西省,,
江西省赣州市全南县金龙镇滨江大道汇景星城D栋8号,赣州市,全南县,24.748206354966594,114.53658236665703,全南县台铃,江西省,,
江西省赣州市会昌县文武坝镇湘江大道86号,赣州市,会昌县,25.606661833811145,115.79245964209457,会昌县台铃,江西省,,
江西省赣州市于都县乐都摩托车市场,赣州市,于都县,25.95789394275063,115.4214992615303,于都县台铃,江西省,,
江西省赣州市宁都县中山北路第二小学正对面,赣州市,宁都县,26.475979503340323,116.0154944374297,宁都县台铃,江西省,,
江西省瑞金市年水路138号深圳台铃电动车专卖店,赣州市,瑞金市,25.891666273953316,116.0334206628587,瑞金市台铃,江西省,,
江西省龙南县滨江大道台铃专卖店,赣州市,龙南县,24.91659946115653,114.796554137092,龙南县台铃,江西省,,
江西省赣州市章贡区八一四大道赣南摩托车大市场北区一街9-11号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
