address,city,districd,lat,lon,name,province,street,town
安徽滁州天长石梁东路668号台铃电动车,滁州市,天长市,32.67341003277047,119.01138527948528,天长市台铃,安徽省,,
安徽省滁州市全椒县广电局斜对面,滁州市,全椒县,32.091939797603374,118.28058428269748,全椒县台铃,安徽省,,
安徽省滁州市来安县西城河路台铃电动车专卖店,滁州市,来安县,32.458449762426696,118.44241249320064,来安县台铃,安徽省,,
安徽滁州定远县东城鲁348号18-20室台铃电动车（原爱玛三轮车）,滁州市,定远县,32.53704661348729,117.70447068625293,定远县,安徽省,,
安徽省滁州市明光市池河大道152号,滁州市,明光市,32.78302282341776,117.99550981385306,明光市,安徽省,,
