address,area,city,lat,lng,name,province
无,城关区,拉萨市,91.114487,29.656413,绿源电动车(林廓西路),西藏自治区
西马厂路5号院9号楼,丰台区,北京市,116.380737,39.842762,绿源电动车,北京市
成寿寺中路与成寿寺街交叉口西北50米,丰台区,北京市,116.439901,39.854267,绿源电动车,北京市
上庄村307号鸿湖饺子馆对面,海淀区,北京市,116.211283,40.108011,绿源电动车,北京市
新平东路62号,平谷区,北京市,117.124134,40.139220,绿源电动车,北京市
东坝中路3号附近,朝阳区,北京市,116.547713,39.958233,绿源电动车,北京市
太平庄中街28号附近,昌平区,北京市,116.407108,40.067696,绿源电动车,北京市
南陈路与顺沙路交叉口东北150米,顺义区,北京市,116.617887,40.141700,绿源电动车,北京市
龙庆南路18号附近,延庆区,北京市,116.002804,40.460914,绿源电动车,北京市
富豪村1052号,通州区,北京市,116.661075,39.965074,绿源电动车,北京市
黄村林校北路10号速8酒店楼下,大兴区,北京市,116.337117,39.722222,绿源电动车,北京市
香河园中里5号楼一层底商,朝阳区,北京市,116.447573,39.953936,绿源电动车,北京市
X002(中高路),怀柔区,北京市,116.684850,40.286551,绿源电动车,北京市
幸福路五条与集汇大街交叉口西150米,顺义区,北京市,116.694458,40.107922,绿源电动车,北京市
沙阳路与G6京藏高速交叉口西南50米,昌平区,北京市,116.269777,40.121784,绿源电动车,北京市
运河西大街47号附近,通州区,北京市,116.686662,39.892838,绿源电动车,北京市
青塔西路8号-1号,丰台区,北京市,116.264924,39.894733,绿源电动车,北京市
太阳宫镇芍药居甲2号院17号楼-9,朝阳区,北京市,116.432251,39.977645,绿源电动车,北京市
北苑路40号,朝阳区,北京市,116.419351,40.033991,绿源电动车,北京市
南更大街194号附近,密云区,北京市,116.843978,40.369995,绿源电动车,北京市
赵太路与马坊桥交叉口东50米,平谷区,北京市,117.009562,40.068732,绿源电动车,北京市
顺沙路丽人商场斜对面,顺义区,北京市,116.503907,40.169306,绿源电动车,北京市
正阳大街43号同盛里3号楼一层8102,丰台区,北京市,116.290402,39.849610,绿源电动车,北京市
管庄路管庄西里62号楼底商,朝阳区,北京市,116.590470,39.913673,绿源电动车(管庄路店),北京市
十八里店乡十里河村1604号,朝阳区,北京市,116.462809,39.860201,绿源电动车(十里河),北京市
东四北大街260-1号附近,东城区,北京市,116.417449,39.931032,绿源电动车(东四北大街),北京市
农林路4号,房山区,北京市,115.984668,39.688380,绿源电动车(永兴家园东南),北京市
南纬路与新农街交叉口西50米,西城区,北京市,116.396804,39.881042,绿源电动车(天桥店),北京市
巿西城区地安门西大街163号,西城区,北京市,116.378091,39.933069,绿源电动车(西城店),北京市
双桥路东50米,朝阳区,北京市,116.577634,39.904000,绿源电动车(双桥路),北京市
南顶路281号,丰台区,北京市,116.409216,39.842568,绿源电动车(南顶路),北京市
西北旺大桥与黑龙潭路交叉口西北100米,海淀区,北京市,116.257074,40.042878,绿源电动车(西北旺店),北京市
和平街八区2-3号,朝阳区,北京市,116.418792,39.963892,绿源电动车(和平里店),北京市
莲水怡园208号,通州区,北京市,116.547471,39.763131,绿源电动车(马驹桥店),北京市
西外大街7-7号,密云区,北京市,116.832341,40.378112,绿源电动车(密云店),北京市
田村路56号院东侧,海淀区,北京市,116.254655,39.929260,绿源电动车(田村店),北京市
海定区水磨西街9号,海淀区,北京市,116.314767,40.001825,绿源电动车(清华西门店),北京市
左家庄西街五号院5号楼底商,东城区,北京市,116.439911,39.950752,绿源电动车(左家庄专卖店),北京市
宋庄镇京榆旧线路158号(谷德玛特购物广场对面),通州区,北京市,116.730439,39.943653,绿源电动车(宋庄店),北京市
安定门内大街39号(安定门桥南50米路西),东城区,北京市,116.408012,39.947830,绿源电动车(安定门店),北京市
花家地南街与阜通东大街交叉口东北150米,朝阳区,北京市,116.469098,39.980386,绿源电动车(望京工厂店),北京市
铁东600米铁木真楼下,昌平区,北京市,116.294889,40.149206,绿源电动车(晨阳嘉园西南),北京市
卢沟桥路19号,丰台区,北京市,116.274843,39.871277,绿源电动车(岳各庄店),北京市
富密路与121乡道交叉口西南50米,顺义区,北京市,116.654718,40.222082,绿源电动车(牛栏山店),北京市
南磨房西大望路27号,朝阳区,北京市,116.482722,39.884644,绿源电动车(南磨房店),北京市
潞苑南大街81号潞潮佳苑小区底商,通州区,北京市,116.677297,39.929865,绿源电动车(潞苑南大街店),北京市
拱辰南大街42号楼附近,房山区,北京市,116.143284,39.726675,绿源电动车(良乡专卖店),北京市
沙窝北路18号附近,朝阳区,北京市,116.627723,39.983397,绿源电动车(沙窝北路店),北京市
商业街59号,昌平区,北京市,116.229823,40.215576,绿源电动车(商业街店),北京市
云景中街南50米,通州区,北京市,116.662221,39.878072,绿源电动车(云景中街店),北京市
旧宫东西大街63号附近,大兴区,北京市,116.446909,39.805769,绿源电动车(旧宫店),北京市
南口镇兴隆东街43号,昌平区,北京市,116.134722,40.236976,绿源电动车(南口专卖店),北京市
安乐林路18-乙6号,东城区,北京市,116.407820,39.864937,绿源电动车(安乐林店),北京市
北京西站南路大鸭梨烤鸭店对面,丰台区,北京市,116.321433,39.874761,绿源(西站店),北京市
无,通州区,北京市,116.583155,39.802621,绿源电动车次渠专卖店,北京市
龙禧二街184-8号,昌平区,北京市,116.316701,40.082915,绿源生鲜超市,北京市
八里庄北里125号楼,朝阳区,北京市,116.502067,39.933800,中食绿源食品有限公司,北京市
北七家定泗路111号,昌平区,北京市,116.421485,40.118030,蓝天绿源水站超市(NO4分店),北京市
玉带河西街新华南路75号(潞河中学东门向北50米),通州区,北京市,116.657726,39.904381,绿源绿能小牛电动车,北京市
京榆旧线与潞苑南街交叉口东50米,通州区,北京市,116.669898,39.927521,小木车行(绿源电动车),北京市
永顺镇潞苑南大街81号院2号楼,通州区,北京市,116.677128,39.929866,京顺诚爱玛电动车,北京市
中关村东路123号(北三环西路联想桥往北200米路西),海淀区,北京市,116.333614,39.969909,成加成商贸电动车大世界(都市网景南),北京市
十八里店老君堂中路绿源电动车对面,朝阳区,北京市,116.508980,39.839862,河间驴肉火烧(老君堂中路),北京市
四元桥京顺路25号绿源电动车(四元桥专卖店)旁,朝阳区,北京市,116.472759,39.975629,米其林轮胎(京顺路店),北京市
茶马北街1号院2世纪茶贸中心1号楼2层157号,西城区,北京市,116.330430,39.881990,绿源茗茶,北京市
南磨房路7-2号,朝阳区,北京市,116.482397,39.884512,雅迪绿源,北京市
地安门西大街163号,西城区,北京市,116.378147,39.933077,绿源爱玛车,北京市
平房亮马厂村绿源学校往东100米路南,朝阳区,北京市,116.542349,39.926537,天能电动车专业维修,北京市
水磨西街9号,海淀区,北京市,116.314739,40.002065,绿能电动车(鑫家公寓南),北京市
密云路51号增1号绿源电动车专卖店,南开区,天津市,117.126656,39.133035,绿源电动车,天津市
蓟州区四正街21号附近,蓟州区,天津市,117.413520,40.038257,绿源电动车,天津市
荣华道18附近,西青区,天津市,117.098109,39.034104,绿源电动车,天津市
当城村鑫城东里底商5-05,西青区,天津市,116.959383,39.090665,绿源电动车,天津市
长江道东50米,静海区,天津市,117.066698,38.838078,绿源电动车,天津市
崔霍路河北屯医院东,武清区,天津市,117.134629,39.580488,绿源电动车,天津市
成林道218号旁绿源电动车,东丽区,天津市,117.276683,39.129779,绿源电动车(成林道店),天津市
中北镇绿源电动车密云一支路闵行路店,西青区,天津市,117.105851,39.122782,绿源电动车,天津市
商业道与沿河路交叉口北100米,宁河区,天津市,117.831353,39.335391,绿源电动车(津北辰区店),天津市
玉琢里2号楼底商,北辰区,天津市,117.212044,39.193474,绿源电动车(宜白路),天津市
芥园西道6号附近,南开区,天津市,117.112473,39.134689,绿源电动车(芥园西道),天津市
黄花店派出所南500米,武清区,天津市,116.905799,39.355079,绿源电动车专卖店,天津市
东金路与苗四路交叉口南200米,东丽区,天津市,117.458132,39.063063,绿源电动车代理商,天津市
工贸大街东50米,武清区,天津市,117.077890,39.388212,绿源园林机械电动工具,天津市
河北屯镇红绿灯往东300米绿源电动车对面,武清区,天津市,117.134522,39.580015,王子造型,天津市
大河线,河间市,沧州市,116.216606,38.593671,绿源电动车,河北省
莲池区朝阳街,莲池区,保定市,115.492093,38.942491,绿源电动车,河北省
东环路高架,丛台区,邯郸市,114.539534,36.590157,绿源电动车,河北省
305乡道东50米,赵县,石家庄市,114.884066,37.841826,绿源电动车,河北省
415县道西50米,怀来县,张家口市,115.804135,40.337439,绿源电动车,河北省
西王镇233省道,冀州区,衡水市,115.247789,37.626098,绿源电动车,河北省
河边东路45号附近,井陉县,石家庄市,114.142846,38.030920,绿源电动车,河北省
102国道东50米,滦州市,唐山市,118.351371,39.837697,绿源电动车,河北省
垦丰大街48-5号附近,曹妃甸区,唐山市,118.453591,39.272277,绿源电动车,河北省
本斋路与滨河大街交叉口南200米,献县,沧州市,116.134970,38.175347,绿源电动车,河北省
251县道东50米,临城县,邢台市,114.505012,37.438366,绿源电动车,河北省
无,鸡泽县,邯郸市,114.933141,36.843046,绿源电动车,河北省
335省道南50米,曲阳县,保定市,114.629404,38.800772,绿源电动车,河北省
文化街与文苑路交叉口南100米,高碑店市,保定市,115.880500,39.321365,绿源电动车,河北省
京白路与333省道交叉口北200米,高碑店市,保定市,116.040230,39.110432,绿源电动车,河北省
建东街与放射路交叉口东南100米,武安市,邯郸市,114.182772,36.701047,绿源电动车,河北省
兴华街与朝阳巷交叉口东南50米,鹿泉区,石家庄市,114.385246,38.034083,绿源电动车,河北省
S392(西外环路),鹿泉区,石家庄市,114.491318,37.946025,绿源电动车,河北省
蟠龙路56-2号,元氏县,石家庄市,114.535810,37.758634,绿源电动车,河北省
冲之大街33号,涞水县,保定市,115.745980,39.383054,绿源电动车,河北省
靖远北大街75号,易县,保定市,115.487605,39.353433,绿源电动车,河北省
164乡道东50米,峰峰矿区,邯郸市,114.127153,36.474841,绿源电动车,河北省
博望线东50米,望都县,保定市,115.291635,38.557710,绿源电动车,河北省
三羊东街与文昌北路交叉口西北50米,清河县,邢台市,115.670820,37.064083,绿源电动车,河北省
平安大道东200米附近,内丘县,邢台市,114.469409,37.227685,绿源电动车,河北省
竞秀区大汲店街与集市东街交叉口东50米,竞秀区,保定市,115.389862,38.863665,绿源电动车,河北省
丛峰线东50米,临漳县,邯郸市,114.699501,36.241214,绿源电动车,河北省
富商街与251乡道交叉口东50米,隆尧县,邢台市,114.851726,37.400634,绿源电动车,河北省
252县道西200米,南宫市,邢台市,115.572866,37.209926,绿源电动车,河北省
105县道与184乡道交叉口东150米,武安市,邯郸市,114.101494,36.816055,绿源电动车,河北省
202省道与207国道交叉口北150米,平山县,石家庄市,114.007210,38.405292,绿源电动车,河北省
滏新大街3-6号附近,峰峰矿区,邯郸市,114.214950,36.414933,绿源电动车,河北省
229乡道东50米,蔚县,张家口市,114.770314,39.955160,绿源电动车,河北省
辛集镇金街不夜城C座,辛集市,石家庄市,115.216474,37.920890,绿源电动车,河北省
滏临南大街38号附近,峰峰矿区,邯郸市,114.209535,36.412623,绿源电动车,河北省
新寨店镇,赵县,石家庄市,114.719051,37.805811,绿源电动车,河北省
采留线附近,霸州市,廊坊市,116.493250,39.039086,绿源电动车,河北省
前东村,南和县,邢台市,114.829984,37.071194,绿源电动车,河北省
北环路360-2号附近,霸州市,廊坊市,116.700288,39.069284,绿源电动车,河北省
临西镇平安大街,临西县,邢台市,115.632133,36.829420,绿源电动车,河北省
皇寺村皇寺派出所,邢台县,邢台市,114.351279,37.184748,绿源电动车,河北省
褡石街东50米,沙河市,邢台市,114.301486,36.881398,绿源电动车,河北省
201县道西50米,邱县,邯郸市,115.166284,36.725205,绿源电动车,河北省
325省道南50米,平乡县,邢台市,114.922040,37.068335,绿源电动车,河北省
253省道与G45大广高速出口交叉口北200米,承德县,承德市,118.044707,41.306155,绿源电动车,河北省
滦河大街108号,双滦区,承德市,117.743724,40.955196,绿源电动车,河北省
城东乡博望路33号,博野县,保定市,115.387906,38.527562,绿源电动车,河北省
282省道西50米,深州市,衡水市,115.710239,37.887299,绿源电动车,河北省
燕新线东50米,卢龙县,秦皇岛市,119.065951,40.034106,绿源电动车,河北省
从峰线北50米,磁县,邯郸市,114.323917,36.282664,绿源电动车,河北省
051县道北50米,行唐县,石家庄市,114.459125,38.431944,绿源电动车,河北省
234省道西50米,宁晋县,邢台市,114.996507,37.448277,绿源电动车,河北省
兴堡西街64号附近,魏县,邯郸市,114.830289,36.330877,绿源电动车,河北省
满城区夜借路,满城区,保定市,115.391983,38.995654,绿源电动车,河北省
110国道与129乡道交叉口西南100米,怀来县,张家口市,115.778569,40.431383,绿源电动车,河北省
无极西路与正义南街交叉口东100米,无极县,石家庄市,114.969431,38.176818,绿源电动车,河北省
倴城镇和平广场33号,滦南县,唐山市,118.678305,39.507939,绿源电动车,河北省
西北留村中间路口,桥西区,邢台市,114.433403,37.007541,绿源电动车,河北省
东固路与302省道交叉口东100米,泊头市,沧州市,116.298155,38.024891,绿源电动车,河北省
无,容城县,保定市,115.848832,39.013278,绿源电动车,河北省
喧哗街与明珠商业街交叉口西北150米,平泉市,承德市,118.685168,41.005921,绿源电动车,河北省
建昌营镇福田街北50米,迁安市,唐山市,118.800272,40.145646,绿源电动车,河北省
东安路与中兴路交叉口东北50米,武邑县,衡水市,115.864660,37.682002,绿源电动车,河北省
惠民大街宏一通讯西北50米,徐水区,保定市,115.434987,39.059605,绿源电动车,河北省
三里庄路与景泰大街交叉口东南100米,景县,衡水市,116.265603,37.699066,绿源电动车,河北省
天使大道与昝东大街交叉口西北50米,雄县,保定市,116.207808,39.053765,绿源电动车,河北省
隆化镇苔山路富卿苑西区,隆化县,承德市,117.729727,41.319598,绿源电动车,河北省
迁唐公路与180乡道交叉口南150米,滦州市,唐山市,118.358479,39.851591,绿源电动车,河北省
阜平镇东湾派出所斜北行50米,阜平县,保定市,114.203315,38.855340,绿源电动车,河北省
077乡道北50米,乐亭县,唐山市,118.959183,39.498707,绿源电动车,河北省
满城镇燕赵街18号,满城区,保定市,115.323575,38.952822,绿源电动车,河北省
竞秀区亚军五金建材水暖商店北(北三环北),竞秀区,保定市,115.473637,38.933969,绿源电动车,河北省
206县道西50米,武安市,邯郸市,114.315327,36.813098,绿源电动车,河北省
杨店子镇滨河社区三区东北350米,迁安市,唐山市,118.596950,40.003445,绿源电动车,河北省
251县道东50米,临城县,邢台市,114.504680,37.436580,绿源电动车,河北省
036省道南50米,永年区,邯郸市,114.721536,36.719355,绿源电动车,河北省
石桥乡东石桥村,清苑区,保定市,115.574325,38.791533,绿源电动车,河北省
肃宁镇石坊路144号附近,肃宁县,沧州市,115.835236,38.430984,绿源电动车,河北省
寇公东路与雪涛北街交叉口东北50米,成安县,邯郸市,114.699280,36.440662,绿源电动车,河北省
302省道南50米,无极县,石家庄市,114.898161,38.173920,绿源电动车,河北省
036省道南50米,永年区,邯郸市,114.657853,36.726460,绿源电动车,河北省
康年北街与321省道交叉口东50米,邢台县,邢台市,114.352633,37.183084,绿源电动车,河北省
221乡道与229乡道交叉口西100米,蔚县,张家口市,114.678440,39.892698,绿源电动车,河北省
105县道与309国道交叉口东100米,武安市,邯郸市,114.028655,36.632566,绿源电动车,河北省
204县道与326省道交叉口东100米,南和县,邢台市,114.862366,36.970252,绿源电动车,河北省
281省道与964乡道交叉口东南150米,景县,衡水市,116.227898,37.751759,绿源电动车,河北省
302省道南50米,藁城区,石家庄市,114.715428,38.152887,绿源电动车,河北省
301省道与510乡道交叉口北150米,平山县,石家庄市,113.880157,38.288486,绿源电动车,河北省
龙城路西100米,卢龙县,秦皇岛市,118.901538,39.906662,绿源电动车,河北省
茧城大街,东光县,沧州市,116.549439,37.882495,绿源电动车,河北省
万寿路南50米,平山县,石家庄市,114.166612,38.267424,绿源电动车,河北省
无,迁安市,唐山市,118.582729,39.994907,绿源电动车,河北省
商业西街与202省道交叉口东北100米,平山县,石家庄市,114.020129,38.320435,绿源电动车,河北省
104国道东50米,南皮县,沧州市,116.580558,38.030541,绿源电动车,河北省
383省道南50米,南皮县,沧州市,116.989140,37.869095,绿源电动车,河北省
004县道与251乡道交叉口西100米,晋州市,石家庄市,115.067994,37.861313,绿源电动车,河北省
282省道东50米,枣强县,衡水市,115.725024,37.606350,绿源电动车,河北省
212省道东50米,临漳县,邯郸市,114.597103,36.173729,绿源电动车,河北省
槐阳镇人民路与嘉惠街交口南行500米路西,元氏县,石家庄市,114.366754,37.839314,绿源电动车,河北省
202省道南50米,武安市,邯郸市,113.905048,36.731023,绿源电动车,河北省
士门大街与393省道交叉口西150米,赞皇县,石家庄市,114.269932,37.632834,绿源电动车,河北省
正义街与无极路交叉口东行20米路南,无极县,石家庄市,115.031407,38.246422,绿源电动车,河北省
裕华中路35-17号,任丘市,沧州市,116.102819,38.710763,绿源电动车,河北省
希望路223号附近,曹妃甸区,唐山市,118.209602,39.240739,绿源电动车,河北省
上二村路西50米,峰峰矿区,邯郸市,114.222983,36.518979,绿源电动车,河北省
富民街与126省道交叉口南100米,乐亭县,唐山市,118.862542,39.330090,绿源电动车,河北省
胜利街与241省道交叉口西北100米,平山县,石家庄市,114.133362,38.386836,绿源电动车,河北省
燕郊燕灵路绿源电动车,三河市,廊坊市,116.796335,39.961040,绿源电动车,河北省
车站街道解放东路玛利亚医院对面电动车基地,新华区,沧州市,116.873414,38.304240,绿源电动车,河北省
石丰路6号附近,长安区,石家庄市,114.599056,38.074235,绿源电动车,河北省
红旗大街388号西南90米,桥西区,石家庄市,114.460155,37.998104,绿源电动车,河北省
和平路430号附近,丛台区,邯郸市,114.512284,36.601157,绿源电动车,河北省
燕郊经济技术开发区汉王路438号,三河市,廊坊市,116.824638,39.967112,绿源电动车,河北省
三丰西路与建国路交叉口南150米,莲池区,保定市,115.467431,38.846208,绿源电动车,河北省
方兴路与育才大街交叉口西100米,裕华区,石家庄市,114.586987,37.991754,绿源电动车,河北省
371省道北50米,固安县,廊坊市,116.239047,39.454248,绿源电动车,河北省
南海西路26-15号,山海关区,秦皇岛市,119.761179,39.998301,绿源电动车,河北省
文昌街与迎宾路交叉口西北50米,香河县,廊坊市,117.005528,39.759177,绿源电动车,河北省
韩庄乡瑞祥大街与复兴路交口北来500米路西,莲池区,保定市,115.490166,38.900452,绿源电动车,河北省
西城镇龙泉路晨光公寓西北350米,阳原县,张家口市,114.157673,40.106575,绿源电动车,河北省
北大街南50米,丰南区,唐山市,118.088494,39.481978,绿源电动车,河北省
七一西路596号,竞秀区,保定市,115.455014,38.881785,绿源电动车(七一西路),河北省
东区大街西50米,兴隆县,承德市,117.515513,40.432533,绿源电动车(兴隆县顺风车城专卖),河北省
华兴路与育希大街交叉口西150米,滦平县,承德市,117.340843,40.935844,绿源电动车(滦平店),河北省
怀特宝车城负一楼电动车,裕华区,石家庄市,114.523748,38.025887,绿源电动车,河北省
复兴路188号,路南区,唐山市,118.210314,39.620528,绿源电动车(小山隆义里社区东南),河北省
竞秀区阳光北大街1315号,竞秀区,保定市,115.481218,38.900693,绿源电动车(阳光北大街店),河北省
竞秀区乐凯北大街与复兴西路交叉口西南角,竞秀区,保定市,115.449845,38.894917,绿源电动车(西鲁岗店),河北省
大阁镇宁丰路218号,丰宁满族自治县,承德市,116.647174,41.211291,绿源电动车(丰宁店),河北省
中兴路与建设大街交叉口西南50米,南和县,邢台市,114.693260,37.007427,绿源电动车(建设大街),河北省
朝阳街23-1号,运河区,沧州市,116.837662,38.295675,绿源电动车(河北沧州店),河北省
网都西街51号,安平县,衡水市,115.514474,38.231792,绿源电动车(安平专卖店),河北省
南大路与文化街交叉口西北100米,乐亭县,唐山市,118.912478,39.423022,绿源电动车(南大路店),河北省
昌盛大路1062号附近,迁安市,唐山市,118.697807,40.013465,绿源电动车(迁安专卖店),河北省
省府东街与都统府大街交叉口西100米,双桥区,承德市,117.941578,40.977894,绿源电动车(中华路街道办事处西),河北省
韩村北路街道阳光大街和天鹅中路交叉口东来300米,竞秀区,保定市,115.485699,38.890677,绿源电动车(天鹅中路),河北省
大名府路东方佳苑B区附近,大名县,邯郸市,115.169227,36.281259,绿源电动车(大名店),河北省
爱民路与新兴道交口路北,古冶区,唐山市,118.465388,39.740653,绿源电动车(古冶专卖店),河北省
杜北大街43号附近,新华区,石家庄市,114.438253,38.127893,绿源电动车(杜北大街店),河北省
市场街与西大街交叉口西100米,莲池区,保定市,115.498178,38.861079,绿源电动车(保定店),河北省
竞秀区竞秀区阳光北大街292号,竞秀区,保定市,115.481086,38.878957,绿源电动车(今成特约销售维修店),河北省
正定小商品市场北门,正定县,石家庄市,114.558782,38.164879,绿源电动车(正定店),河北省
长城北路与董存瑞西街路口北侧,怀来县,张家口市,115.518842,40.409356,绿源电动车(怀来店),河北省
金河路南50米,鹿泉区,石家庄市,114.425140,37.982066,绿源电动车(金鹏车行),河北省
兴和东路8-5号附近,张北县,张家口市,114.723214,41.144451,绿源电动车(兴和住宅小区西北),河北省
韩庄乡瑞安街北城枫景,莲池区,保定市,115.510855,38.901858,绿源电动车(任庄路),河北省
滏东街道和平路351号,邯山区,邯郸市,114.514688,36.600530,绿源电动车(和平路),河北省
太行大街与宋璟路交叉口西北50米,沙河市,邢台市,114.500305,36.855435,绿源电动车(太行大街),河北省
双塔山镇锦绣大街241号,双滦区,承德市,117.776553,40.952994,绿源电动车(双滦专卖店),河北省
卢龙镇永平大街(卢龙县酒类监督管理局东北),卢龙县,秦皇岛市,118.886061,39.891663,绿源电动车(卢龙县中医院南),河北省
和平东路233号,桃城区,衡水市,115.693227,37.739189,绿源电动车(衡水专卖店),河北省
莲池区瑞祥大街与创业路交叉口向北丽景蓝湾C区东门对面蓝港超市旁边,莲池区,保定市,115.490287,38.905166,绿源电动车(丽景蓝湾店),河北省
近古村西牌坊东行190米路北,武安市,邯郸市,114.348792,36.792343,绿源电动车(北安乐乡店),河北省
杨村路与板城大街交叉口东100米,承德县,承德市,118.183262,40.776011,绿源电动车(力铭车行),河北省
012县道与515乡道交叉口东北100米,平山县,石家庄市,114.133947,38.449412,绿源电动车(平山店),河北省
中心路与206县道交叉口东北50米,武安市,邯郸市,114.234634,36.727560,绿源电动车(泉上店),河北省
天威东路附近,魏县,邯郸市,114.775821,36.146650,绿源电动车(老派出所),河北省
竞秀区建国路北50米,竞秀区,保定市,115.432218,38.832841,绿源电动车(建国路),河北省
建设街,沽源县,张家口市,115.686243,41.666219,绿源电动车(建设街店),河北省
工业中横街36-26号,桥东区,张家口市,114.890333,40.794316,绿源电动车(宣化店),河北省
西大街30号,莲池区,保定市,115.499869,38.860700,绿源电动车(保定店),河北省
205县道北50米,沙河市,邢台市,114.348022,36.956807,绿源电动车(十里亭专卖店),河北省
广昌大街10号,涞源县,保定市,114.689340,39.349474,绿源电动车(广昌大街),河北省
马头工业城辛庄营村二组44号文波车行,邯山区,邯郸市,114.449983,36.459477,绿源电动车(文波车行),河北省
乐凯北大街61号,竞秀区,保定市,115.450240,38.874529,绿源电动车(乐凯店),河北省
光明路与广场路交叉口西150米,丰南区,唐山市,117.882498,39.362542,绿源电动车(汉沽农场店),河北省
莲池区华电路193号,莲池区,保定市,115.518149,38.884851,绿源电动车(华电路店),河北省
韩村乡向阳北大街与复兴路交叉口往东50米路南,竞秀区,保定市,115.460809,38.895047,绿源电动车(复兴西路),河北省
竞秀区天威西路1451号附近,竞秀区,保定市,115.440472,38.864878,绿源电动车(天威西路),河北省
桥西路590号,武安市,邯郸市,114.207405,36.688192,绿源电动车(武安店),河北省
牌坊路太行商务花园附近,涉县,邯郸市,113.670150,36.559649,绿源电动车(涉县专卖店),河北省
黄骅镇新华路清利通讯东50米,黄骅市,沧州市,117.350568,38.368079,绿源电动车(新华路),河北省
郭家房路南50米,怀安县,张家口市,114.405752,40.674572,绿源电动车(郭家房路),河北省
冶河东路金圆特市西院,平山县,石家庄市,114.204602,38.257275,绿源电动车(平山专卖店),河北省
永平大街与财源道交叉口东50米,深州市,衡水市,115.545808,38.012806,绿源电动车(深州专卖店),河北省
通府北街180号,赞皇县,石家庄市,114.390764,37.663927,绿源电动车(赞皇专卖店),河北省
凤凰东路与致富街交叉口西100米,成安县,邯郸市,114.698988,36.446197,绿源电动车(成安店),河北省
蠡吾北大街东50米,蠡县,保定市,115.584193,38.507147,绿源电动车(蠡县店),河北省
胜利南路96附近,枣强县,衡水市,115.727890,37.497390,绿源电动车(枣强专卖店),河北省
向阳南大街与青阳胡同交叉口西50米,唐县,保定市,114.979892,38.746565,绿源电动车(唐县专卖店),河北省
清苑镇迎宾中街联想电脑旁边,清苑区,保定市,115.495842,38.765137,绿源电动车(迎宾中街店),河北省
政府南大街与邯大公路交叉口南150米,邯山区,邯郸市,114.519375,36.558257,绿源电动车(南堡专卖店),河北省
纬六街与406乡道交叉口南100米,宁晋县,邢台市,114.941083,37.531280,绿源电动车(建图专卖店),河北省
三羊东街与嵩山中路交叉口东北100米,清河县,邢台市,115.675619,37.064178,绿源电动车(清河嵩山店),河北省
乾荣商业街与镇宁路交叉口西南100米,鹿泉区,石家庄市,114.325109,38.088214,绿源电动车(鹿泉店),河北省
兴柏路与L32省道交叉口东北100米,赵县,石家庄市,114.897012,37.755017,绿源电动车(兴柏路),河北省
328省道北50米,内丘县,邢台市,114.390270,37.296158,绿源电动车(柳林镇人民政府西),河北省
新兴街与308国道交叉口东150米,新河县,邢台市,115.245276,37.523412,绿源电动车(新河县社会保险局南),河北省
乐寿大街与本斋路交叉口北100米,献县,沧州市,116.134622,38.191524,绿源电动车(献县店),河北省
兴广路顺心家具城南行30米路西,广宗县,邢台市,115.145306,37.076015,绿源电动车(广宗店),河北省
平安街与905县道交叉口东北50米,临西县,邢台市,115.502932,36.863482,绿源电动车(临西店),河北省
307国道西50米,井陉县,石家庄市,114.028799,37.996249,绿源电动车(井陉县天长镇卫生院东南),河北省
和平西路与迎宾北大街交叉口北100米,冀州区,衡水市,115.572319,37.548011,绿源电动车(迎宾北大街),河北省
新华南街206号,巨鹿县,邢台市,115.036248,37.212021,绿源电动车(巨鹿县店),河北省
新华街226号,泊头市,沧州市,116.572211,38.073268,绿源电动车(泊头店),河北省
人民路与槐东大街交叉口北200米,柏乡县,邢台市,114.696842,37.493384,绿源电动车(柏乡县店),河北省
永新路158号附近,满城区,保定市,115.358613,38.806707,绿源电动车(于家庄乡信访服务中心东北),河北省
809县道北50米,景县,衡水市,116.209701,37.592887,绿源电动车(野庄店),河北省
人民东路138号,灵寿县,石家庄市,114.390367,38.308979,绿源电动车(灵寿店),河北省
胜芳镇芳津道北环旅馆向北10米,霸州市,廊坊市,116.696212,39.069117,绿源电动车(芳津道店),河北省
东马池南路与莲池南大街交叉口东北50米,莲池区,保定市,115.498543,38.836502,绿源电动车(莲池南大街),河北省
392省道与443乡道交叉口东50米,深州市,衡水市,115.391656,37.826776,绿源电动车(王家井专卖店),河北省
邯临公路与214省道交叉口南50米,永年区,邯郸市,114.878725,36.761771,绿源电动车(曹庄店),河北省
282省道西50米,桃城区,衡水市,115.693225,37.803029,绿源电动车(大麻森王朝专卖店),河北省
农大西巷与建国路交叉口东南50米,莲池区,保定市,115.475861,38.850597,绿源电动车(建华大街店),河北省
栾城区寿康大街7号,栾城区,石家庄市,114.626617,37.975466,绿源电动车(寿康大街店),河北省
新马头镇建设街城市花园东门,邱县,邯郸市,115.170435,36.819159,绿源电动车(建设街店),河北省
东大线,故城县,衡水市,115.863984,37.196244,绿源电动车(西半屯专卖店),河北省
史庄街与永华南大街交叉口西北100米,莲池区,保定市,115.494478,38.852151,绿源电动车(刘涛维修店),河北省
兴华北街与博明中路交叉口北50米,博野县,保定市,115.460492,38.460570,绿源电动车(兴华北街),河北省
鸡泽镇人民西路116号,鸡泽县,邯郸市,114.872740,36.909724,绿源电动车(鸡泽店),河北省
054县道东50米,无极县,石家庄市,114.872487,38.218788,绿源电动车(无极店),河北省
