address,city,districd,lat,lon,name,province,street,town
陕西省西安市碑林区伞塔路电动车市场,西安市,碑林区,34.236473940411834,108.94049774780775,西安市碑林区明行足车行,陕西省,,
陕西省西安市周至县哑柏镇永定东路农业银行对面,西安市,周至县,34.19550634620453,108.11932793536059,周至县哑柏镇姚建卫电动车行,陕西省,,
陕西省西安市高陵县马家湾店子王村爱玛专卖店,西安市,高陵区,34.51376243060155,109.07377497778617,高陵县飞越电动车经销部,陕西省,,
陕西省渭南市华县西关综合市场,渭南市,华州区,34.411964086239784,109.81270326012262,华县惠佳车行,陕西省,,
陕西省渭南市合阳县城金水路金塔车城,渭南市,合阳县,35.243872196865574,110.15539621273652,合阳县瑷玛电动车销售店,陕西省,,
陕西省渭南市临渭区东风大街商业一条街,渭南市,临渭区,34.504000470428366,109.49859627640245,临渭区亚旦电动车行,陕西省,,
陕西省渭南市大荔县西环路11号,渭南市,大荔县,34.801832760483684,109.94845330291125,大荔县李宁车行,陕西省,,
陕西省渭南市华阴市老城街爱玛电动车专卖店,渭南市,华阴市,34.57180015875299,110.09860075703762,华阴市若瑄车行,陕西省,,
陕西省渭南市白水县四马路刘军车行,渭南市,白水县,35.18328751461316,109.59752055373886,白水县刘军电动车专业维修,陕西省,,
陕西省渭南市澄城县正街九路口什子东南角,渭南市,澄城县,35.19657281555104,109.93843360325295,澄城县县城爱玛电动车专卖店,陕西省,,
陕西省渭南市富平县车站大街西段,渭南市,富平县,34.75726044025601,109.18643744727943,富平县张佰利车行,陕西省,,
陕西省渭南市蒲城县迎宾中路中段,渭南市,蒲城县,34.963029759383126,109.6028115031248,蒲城县泛达自行车行,陕西省,,
陕西省商洛市商州区北新街东段18号,商洛市,商州区,33.8697139296663,109.95784212260989,商洛市商州区宇恒摩托车行,陕西省,,
陕西省商洛市山阳县干沟口十字,商洛市,山阳县,33.53796838276926,109.88854863218121,山阳县亿源车行,陕西省,,
陕西省商洛市丹凤县南风街西段,商洛市,丹凤县,33.701537322920714,110.33356028859974,丹凤县绿源电动车专卖店,陕西省,,
陕西省宝鸡市凤翔县南环路西段爱玛专卖店,宝鸡市,凤翔县,34.527882301946164,107.4040630425373,凤翔县南环路安达车行,陕西省,,
陕西省宝鸡市扶风县新区南大街妇幼保健医院北,宝鸡市,扶风县,34.381025874853435,107.90340003907869,扶风县爱玛电动车经销点,陕西省,,
陕西省宝鸡市千阳县东大街37号,宝鸡市,千阳县,34.64854460079412,107.13946616643724,千阳县小林摩托修理部,陕西省,,
陕西省宝鸡市岐山县五丈原镇蔡五路,宝鸡市,岐山县,34.28752159128333,107.62546601747876,岐山县五丈原镇拉平车行,陕西省,,
陕西省宝鸡市眉县首善镇平阳街东段南排,宝鸡市,眉县,34.27542390093843,107.76252054483103,眉县首善镇鑫泰摩托车行,陕西省,,
陕西省宝鸡市陇县河滨东路,宝鸡市,陇县,34.8987802531072,106.87058365441018,陇县旭日车行,陕西省,,
陕西省宝鸡市金台区东风路付15号,宝鸡市,金台区,34.36891564286998,107.2445753670404,宝鸡新远航商贸有限公司,陕西省,,
陕西省宝鸡市岐山县城岐之蔡路口,宝鸡市,岐山县,34.44977696238733,107.62744727878952,岐山县张欣摩托修配中心,陕西省,,
陕西省宝鸡市陈仓区虢镇西关家美佳超市广场东侧,宝鸡市,陈仓区,34.3607563354572,107.39343842394861,宝鸡市陈仓区车站小丽电动车销售部,陕西省,,
陕西省安康市汉滨区西大街爱玛专卖店,安康市,汉滨区,32.7011961057378,109.03359606475921,安康市汉滨区聚成车行,陕西省,,
陕西省安康市旬阳县城关镇上渡口工业品公司一楼,安康市,旬阳县,32.88167141117775,109.38679136074838,旬阳县城关镇汇龙车行,陕西省,,
陕西省安康市平利县城关镇新正街东四路,安康市,平利县,32.40103337774878,109.35563068140459,平利县城关镇爱玛电动车专卖店,陕西省,,
陕西省汉中市汉台区虎桥路,汉中市,汉台区,33.073799907833795,107.02943020926463,汉中凯旋商贸有限责任公司,陕西省,,
陕西省汉中市西乡县汉白路东段74号,汉中市,西乡县,32.98939744189546,107.77339281906241,西乡县李华摩托车商行,陕西省,,
陕西省汉中市汉台区铺镇骐扬车行,汉中市,汉台区,33.108259009501396,107.14019167389932,汉台区铺镇骐扬车行,陕西省,,
陕西省汉中市南郑县大河坎镇东大街滨江苑小区一期,汉中市,南郑区,33.051530364916296,107.03509115901215,南郑县大河坎镇非凡车行,陕西省,,
陕西省汉中市洋县文明西路爱玛专卖店,汉中市,洋县,33.22886258931486,107.55246428058284,洋县爱玛电动车行,陕西省,,
陕西省汉中市城固县西环二路南段,汉中市,城固县,33.162399385178446,107.34061258029828,城固县爱玛车行,陕西省,,
陕西省咸阳市泾阳县金柳村爱玛专卖店,咸阳市,泾阳县,34.53331653276832,108.84937884704755,泾阳县城关李辉电动车店,陕西省,,
陕西省咸阳市彬县东大街64号,咸阳市,彬州市,35.05183497490588,108.06798630717157,彬县城关中平电动车行,陕西省,,
陕西省咸阳市礼泉县劳动路西段,咸阳市,礼泉县,34.48739076850446,108.4316154916632,礼泉城关嘉陵电动自行车行,陕西省,,
陕西省咸阳市茂陵镇西郭摩托电动车行,咸阳市,秦都区,34.33514511609957,108.71243199239031,咸阳市秦都区鑫博阳电动车经销部,陕西省,,
陕西省咸阳市秦都区陈杨寨转盘西南角,咸阳市,秦都区,34.331138243525466,108.710581033887,西咸新区沣西新城权氏电动车行,陕西省,,
陕西省咸阳市渭城区乐育北路7号,咸阳市,渭城区,34.36811022936848,108.7434505714804,咸阳市渭城区旭东电动车行,陕西省,,
陕西省咸阳市武功县普集镇邰城北路,咸阳市,武功县,34.26613766763324,108.20655106478513,武功县爱玛电动车行,陕西省,,
陕西省咸阳市长武县宜禄街,咸阳市,长武县,35.21165733871549,107.80556078005252,长武县和信车行,陕西省,,
陕西省咸阳市兴平县爱玛专卖店,咸阳市,兴平市,34.30547652029205,108.49639400876816,兴平市致远车行,陕西省,,
陕西省咸阳市乾县东环北路大伟车行,咸阳市,乾县,34.535224505395306,108.25522828745464,乾县城关爱玛电动车销售部,陕西省,,
陕西省铜川市耀州区锦阳路中段45号,铜川市,耀州区,34.9159603091095,108.98643790006298,铜川市耀州区飞越车行 ,陕西省,,
陕西省延安市宝塔区长青路外贸加工厂对面,延安市,宝塔区,36.59111103521779,109.49658191612687,陕西省延安市贺宏军,陕西省,,
陕西省延安市子长县安定东路,延安市,子长县,37.14881691836743,109.6813898595419,子长县万里顺摩托服务总汇,陕西省,,
陕西省榆林市定边县二道东街29号,榆林市,定边县,37.58531216093458,107.6027906646093,定边县定边镇爱玛电动车行,陕西省,,
陕西省榆林市米脂县九龙花园一楼门面房,榆林市,米脂县,37.761397514329296,110.19045141746625,米脂县爱玛电动车经销部,陕西省,,
陕西省榆林市靖边县张家畔镇东环路,榆林市,靖边县,37.60506319395491,108.80060049853356,靖边县运隆商贸有限公司,陕西省,,
陕西省榆林市榆阳区文化南路八排五号,榆林市,榆阳区,38.28241962673043,109.72755916953271,榆林市榆阳区助力车专卖店,陕西省,,
陕西省榆林市神木县东兴街道巡警队楼下,榆林市,神木市,38.82903586595584,110.33126976909105,神木县明利摩托销售店,陕西省,,
